club,last_name,first_name,position,base_salary,guaranteed_compensation
Colorado Rapids,Mastroeni,Pablo,M-D,255000.0,300500.0
CHV,Mayen,Gerson,M,40000.0,40000.0
Chicago Fire,McBride,Brian,F,378000.0,403333.33
FC Dallas,McCarty,Dax,M,145000.0,165000.0
San Jose Earthquakes,McDonald,Brandon,M,40000.0,40000.0
Philadelphia Union,McInerney,Jack,F,52250.0,116416.67
Real Salt Lake,McKenzie,Rauwshan,D,40000.0,40000.0
DC United,McTavish,Devon,D-M,70000.0,72500.0
Real Salt Lake,Melia,Tim,GK,40000.0,40000.0
New York Red Bulls,Mendes,Carlos,D,89250.0,92375.0
Columbus Crew,Mendoza,Andres,F,216000.0,240833.33
Philadelphia Union,Miglioranzi,Stefani,M,125000.0,148125.0
New York Red Bulls,Miller,Roy,M,99996.0,99996.0
Columbus Crew,Moffat,Adam,M,50400.0,50400.0
Seattle Sounders FC,Montano,Miguel,F,40008.0,40008.0
Seattle Sounders FC,Montero,Fredy,F,180000.0,180000.0
Colorado Rapids,Moor,Drew,D,145200.0,162388.89
Real Salt Lake,Morales,Javier,M,200000.0,252500.0
DC United,Moreno,Jaime,F,160000.0,185000.0
Philadelphia Union,Moreno,Alejandro,F,145000.0,158125.0
San Jose Earthquakes,Morrow,Justin,D,40000.0,40000.0
DC United,Morsink,Kurt,M,40000.0,40000.0
Houston Dynamo,Mullan,Brian,M,180500.0,189812.5
Houston Dynamo,Mulrooney,Richard,M,120000.0,125000.0
New England Revolution,Murray,Tim,GK,40000.0,40000.0
Philadelphia Union,Mwanga,Danny,F,100000.0,206250.0
Sporting Kansas City,Myers,Chance,D-M,70000.0,142000.0
CHV,Nagamura,Paulo,M,192000.0,197500.0
DC United,Najar,Andy,M-F,39000.0,58995.83
Philadelphia Union,Nakazawa,Kyle,M,40000.0,40000.0
Houston Dynamo,Navas,Francisco,M,40000.0,40000.0
Houston Dynamo,Ngwenya,Joseph,M/F,72000.0,72000.0
Sporting Kansas City,Nielsen,Jimmy,GK,100000.0,141666.67
New York Red Bulls,Nielsen,Brian,M,156000.0,156000.0
Real Salt Lake,Nimo,Alex,F-M,75000.0,108000.0
Seattle Sounders FC,Nkufo,Blaise,F,480000.0,480000.0
Seattle Sounders FC,Noonan,Pat,F,96000.0,96000.0
Philadelphia Union,Noone,JT,M,40012.08,40012.08
Chicago Fire,Nyarko,Patrick,F,80000.0,160000.0
New England Revolution,Nyassi,Sainey,M,70000.0,76750.0
Seattle Sounders FC,Nyassi,Sanna,M,40000.0,40000.0
Houston Dynamo,Obodai,Anthony,M,96000.0,112666.67
Colorado Rapids,O'Brien,Ciaran,M,75000.0,108750.0
Houston Dynamo,Oduro,Dominic,F,40000.0,40000.0
Philadelphia Union,Okugo,Amobi,M,75000.0,158000.0
Real Salt Lake,Olave,Jamison,D,225000.0,240000.0
Houston Dynamo,Onstad,Patrick,GK,164000.0,172333.33
San Jose Earthquakes,Opara,Ike,D,80000.0,165900.0
Columbus Crew,O'Rourke,Danny,D,110000.0,122500.0
Philadelphia Union,Orozco,Michael,D,150000.0,200000.0
New England Revolution,Osei,Emmanuel,D,47250.0,52875.0
Columbus Crew,Oughton,Duncan,D,40000.0,40000.0
CHV,Padilla,Jesus Andres,F,48000.0,48000.0
Columbus Crew,Padula,Gino,D,165000.0,190000.0
Colorado Rapids,Palguta,Scott,D,57750.0,57750.0
Houston Dynamo,Palmer,Lovel,M,60000.0,71250.0
Chicago Fire,Pappa,Marco,M,108000.0,108000.0
Seattle Sounders FC,Parke,Jeff,D,99999.96,99999.96
Chicago Fire,Pause,Logan,M,160000.0,168125.0
FC Dallas,Pearce,Heath,D,198000.0,207500.0
DC United,Pena,Juan,D,40000.0,40000.0
LA Galaxy,Perk,Brian,GK,52250.0,86350.0
DC United,Perkins,Troy,GK,200000.0,205000.0
New England Revolution,Perovic,Marko,M,180000.0,190000.0
Toronto FC,Peterson,Jacob,F,125000.0,143000.0
New York Red Bulls,Petke,Mike,D,95000.0,95000.0
New England Revolution,Phelan,Pat,M,40000.0,40000.0
Colorado Rapids,Pickens,Matt,GK,135000.0,137500.0
DC United,Pontius,Chris,M-F,100000.0,100000.0
DC United,Quaranta,Santino,M-F,105000.0,107500.0
DC United,Quinn,Andrew,GK,40008.0,40008.0
New York Red Bulls,Ream,Tim,D,40000.0,40000.0
New England Revolution,Reis,Matt,GK,182011.0,182011.0
Columbus Crew,Renteria,Emilio,F,108000.0,109875.0
Real Salt Lake,Reynish,Kyle,GK,40000.0,40000.0
LA Galaxy,Ribeiro Da Silva,Leonardo,D,70000.0,80000.0
DC United,Rice,Barry,D,40000.0,40000.0
New York Red Bulls,Richards,Dane,M-F,135000.0,146500.0
LA Galaxy,Ricketts,Donovan,GK,160000.0,160000.0
Seattle Sounders FC,Riley,James,D,72450.0,76075.0
Real Salt Lake,Rimando,Nick,GK,120000.0,131000.0
San Jose Earthquakes,Ring,Brad,M,40000.0,40000.0
Chicago Fire,Robinson,Dasan,D,49200.0,49200.0
Houston Dynamo,Robinson,Eddie,D,135000.0,145000.0
New York Red Bulls,Robinson,Carl,M,300000.0,315000.0
Sporting Kansas City,Rocastle,Craig,M,96000.0,102062.5
FC Dallas,Rodriguez,Milton,F,84000.0,114000.0
Columbus Crew,Rogers,Robbie,M-F,115000.0,115000.0
CHV,Romero,Osael,M,80000.0,85500.0
Real Salt Lake,Russell,Robbie,D-M,114000.0,119751.43
Real Salt Lake,Saborio,Alvaro,F,120000.0,128125.0
FC Dallas,Sala,Dario,GK,160000.0,178125.0
Philadelphia Union,Salinas,Shea,M,40000.0,40000.0
New York Red Bulls,Salou,Ibrahim,F,264000.0,264000.0
Toronto FC,Santos,Maicon,F,93000.0,93000.0
Toronto FC,Sanyang,Amadou,D,40000.0,46555.55
CHV,Saragosa,Marcelo,D-M,130000.0,134285.71
Toronto FC,Saric,Martin,M,90000.0,90000.0
New York Red Bulls,Sassano,Luke,M-D,40000.0,40000.0
LA Galaxy,Saunders,Josh,GK,57475.0,60608.75
New England Revolution,Schilawski,Zack,F,40000.0,42500.0
Real Salt Lake,Schuler,Chris,D,40000.0,40000.0
Colorado Rapids,Schunk,Ross,F,40000.0,40000.0
Seattle Sounders FC,Scott,Zach,D,42008.0,42008.0
San Jose Earthquakes,Sealy,Scott,F,138000.0,145000.0
Seattle Sounders FC,Seamon,Michael,M,40000.0,40000.0
Chicago Fire,Segares,Gonzalo,D,60000.0,67750.0
Philadelphia Union,Seitz,Chris,GK,100000.0,135500.0
Houston Dynamo,Serioux,Adrian,D,96000.0,96000.0
LA Galaxy,Sesay,Israel,F,75000.0,107083.33
DC United,Shanosky,Conor,D,31250.04,37135.54
Pool,Sharpe,Christopher,GK,40000.0,40000.0
FC Dallas,Shea,Brek,M-D,75000.0,108000.0
New England Revolution,Shuttleworth,Robert,GK,40000.0,40000.0
DC United,Simms,Clyde,M,165000.0,171000.0
New England Revolution,Sinovic,Seth,D,40000.0,40000.0
Colorado Rapids,Smith,Jamie,M,172800.0,182800.0
Sporting Kansas City,Smith,Ryan,M-F,125000.0,129375.0
New England Revolution,Smith,Khano,M-F,50004.0,50004.0
Philadelphia Union,Stahl,Toni,M,40000.0,110300.0
New York Red Bulls,Stammler,Seth,M,123900.0,123900.0
LA Galaxy,Stephens,Michael,M,40000.0,42500.0
San Jose Earthquakes,Stephenson,Khari,M,151500.0,167333.33
New England Revolution,Stolica,Ilija,F,216000.0,221500.0
Seattle Sounders FC,Sturgis,Nathan,D-M,65000.0,69250.0
New York Red Bulls,Sutton,Greg,GK,72000.0,76500.0
DC United,Talley,Carey,D,99996.0,99996.0
New York Red Bulls,Tchani,Tony,M,75000.0,179000.0
Sporting Kansas City,Thomas,Shavar,D,145000.0,159375.0
Colorado Rapids,Thompson,Wells,M,40000.0,48125.0
CHV,Thornton,Zach,GK,145000.0,152500.0
Chicago Fire,Thorrington,John,M,177000.0,189500.0
New England Revolution,Tierney,Chris,D-M,40000.0,40000.0
Philadelphia Union,Torres,Roger,M,96000.0,99125.0
CHV,Trujillo,Mariano,M,94500.0,94500.0
New England Revolution,Twellman,Taylor,F,434500.0,459500.0
New York Red Bulls,Ubiparipovic,Sinisa,M,40000.0,40000.0
FC Dallas,Ulloa,Victor,M,31260.0,31260.0
CHV,Umana,Michael,D,132000.0,144312.5
Chicago Fire,Umanzor,Deris,D,72000.0,72000.0
Toronto FC,Usanov,Maxim,D,96000.0,102250.0
Seattle Sounders FC,Vagenas,Peter,M,117000.0,117000.0
Seattle Sounders FC,Wahl,Tyson,D,49400.0,52300.0
None,Waibel,Craig,D,84710.0,84710.0
Colorado Rapids,Wallace,Anthony,D-M,57500.0,57500.0
DC United,Wallace,Rodney,M-D,75000.0,124000.0
San Jose Earthquakes,Ward,Tim,D,55000.0,55000.0
Real Salt Lake,Warner,Collen,MF,40000.0,43750.0
Chicago Fire,Watson-Siriboe,Kwame,D,40000.0,40000.0
Houston Dynamo,Weaver,Cam,F,85000.0,93250.0
Toronto FC,White,O'Brian,F,105000.0,182000.0
FC Dallas,Wiedeman,Andrew,F,65000.0,108000.0
Real Salt Lake,Williams,Andy,M,88200.0,88200.0
Real Salt Lake,Wingert,Chris,D,125000.0,125000.0
Sporting Kansas City,Wolff,Josh,F,220004.0,220004.0
None,Wolyniec,John,F,88000.0,88000.0
San Jose Earthquakes,Wondolowski,Chris,M,48000.0,48000.0
Colorado Rapids,Wynne,Marvell,D,66500.0,171750.0
FC Dallas,Yeisley,Jason,F,40000.0,40000.0
Seattle Sounders FC,Zakuani,Steve,F,80000.0,178000.0
CHV,Zamora,Cesar,M,40000.0,40000.0
DC United,Zayner,Jed,D,57000.0,60875.0
CHV,Zemanski,Ben,M,40000.0,40000.0
Philadelphia Union,Zimmerman,Nick,D,40000.0,40000.0
CHV,Zizzo,Sal,F,60000.0,68250.0
CHV,Zotinca,Alex,D,60000.0,60000.0
Sporting Kansas City,Zusi,Graham,F-M,40000.0,40000.0
