club,last_name,first_name,position,base_salary,guaranteed_compensation
Chicago Fire,Harrington,Michael,D,135000.0,135000.0
Chicago Fire,Johnson,Daniel,M,65004.0,65004.0
Chicago Fire,Juninho,,M,700008.0,716674.67
Chicago Fire,Kappelhof,Johan,D,530000.0,570000.0
Chicago Fire,Lampson,Matt,GK,76000.0,81375.0
Chicago Fire,McCarty,Dax,M,400000.0,500000.0
Chicago Fire,Meira,Joao,D-M,150000.0,165000.0
Chicago Fire,Mihailovic,Djordje,M,80000.04,80000.04
Chicago Fire,Nikolic,Nemanja,F,1700000.04,1906333.37
Chicago Fire,Polster,Matt,M,99900.0,114900.0
Chicago Fire,Rodrigo Bava,Jorge,GK,240000.0,267133.34
Chicago Fire,Schweinsteiger,Bastian,M,5400000.0,5400000.0
Chicago Fire,Solignac,Luis,F,274999.92,328312.42
Chicago Fire,Vincent,Brandon,D,96250.0,118125.0
Columbus Crew,Abu,Mohammed,M,165000.0,171250.0
Columbus Crew,Abubakar,"Alhassan ""Lalas""",D,65000.04,72500.04
Columbus Crew,Afful,Harrison,D,280000.0,296666.67
Columbus Crew,Crognale,Alex,D,84996.0,84996.0
Columbus Crew,De Lima Junior,Artur,M,80004.0,99879.0
Columbus Crew,Duka,Dilly,M,175000.0,175000.0
Columbus Crew,Finlay,Ethan,M,290000.0,290000.0
Columbus Crew,Francis,Waylon,D,227500.0,251875.0
Columbus Crew,Hansen,Nikolaj,F,65000.04,72500.04
Columbus Crew,Higuain,Federico,M,1050000.0,1050000.0
Columbus Crew,Hollingsworth,Marshall,M,54075.0,54075.0
Columbus Crew,Jahn,Adam,F,92500.0,92500.0
Columbus Crew,Jimenez,Hector,M,150000.0,150000.0
Columbus Crew,Kamara,Ola,F,450000.0,482500.0
Columbus Crew,Ketterer,Logan,GK,53004.0,53004.0
Columbus Crew,Maloney,Connor,D,53004.0,53004.0
Columbus Crew,Manneh,Kekuta,M-F,138875.0,168375.0
Columbus Crew,Martinez,Cristian,M,65633.4,70133.4
Columbus Crew,Mensah,Jonathan,D,750000.0,844000.0
Columbus Crew,Meram,Justin,M,300000.0,328750.0
Columbus Crew,Naess,Nicolai,D,235000.0,242500.0
Columbus Crew,Obinwa,Abuchi,M,65004.0,65004.0
Columbus Crew,Raitala,Jukka,D,125004.0,161670.67
Columbus Crew,Saravia,Rodrigo,M,65625.0,65625.0
Columbus Crew,Sauro,Gaston,D,585000.0,601312.5
Columbus Crew,Steffen,Zack,GK,105000.0,105000.0
Columbus Crew,Stuver,Brad,GK,80004.0,80004.0
Columbus Crew,Swanson,Ben,M,85000.0,105416.67
Columbus Crew,Trapp,Wil,M,300000.0,350000.0
Columbus Crew,Williams,Josh,D,110004.0,110004.0
Colorado Rapids,Adjei-Boateng,Bismark,M,300000.0,341246.0
Colorado Rapids,Azira,Michael,M,110000.0,116625.0
Colorado Rapids,Badji,Dominique,F,65000.0,65000.0
Colorado Rapids,Berner,John,GK,66150.0,66150.0
Colorado Rapids,Burling,Bobby,D,120000.0,126000.0
Colorado Rapids,Calvert,Caleb,F,100000.0,107500.0
Colorado Rapids,Castillo,Dennis,D,54075.0,54075.0
Colorado Rapids,Da Fonte,Mike,D,65004.0,65004.0
Colorado Rapids,Doyle,Kevin,F,1000000.0,1045000.0
Colorado Rapids,Ford,Kortne,D,69996.0,76996.0
Colorado Rapids,Gashi,Shkelzen,F,1575000.0,1668750.0
Colorado Rapids,Gatt,Joshua,M,175008.0,193508.0
Colorado Rapids,Gordon,Alan,F,180000.0,180000.0
Colorado Rapids,Hairston,Marlon,D-M,110004.0,110004.0
Colorado Rapids,Hamilton,Sam,M,65004.0,65004.0
Colorado Rapids,Howard,Tim,GK,2000000.0,2475000.0
Colorado Rapids,MacMath,Zac,GK,150000.0,150000.0
Colorado Rapids,Miller,Eric,D,75553.75,86553.75
Colorado Rapids,Perez,Ricardo,M,53004.0,54254.0
Colorado Rapids,Powers,Dillon,M,295000.0,325000.0
Colorado Rapids,Ramirez,Juan Edgardo,M,100000.0,100000.0
Colorado Rapids,Saeid,Mohammed,M,160000.0,170000.0
Colorado Rapids,Serna,Dillon,M,72600.0,85600.0
Colorado Rapids,Sjoberg,Axel,D,108350.0,123350.0
Colorado Rapids,Watts,Jared,D-M,75000.0,75000.0
Colorado Rapids,Williams,Mekeil,D,110000.0,115000.0
FC Dallas,Acosta,Kellyn,M,260000.0,280000.0
FC Dallas,Akindele,Tesho,F-M,95000.0,112500.0
FC Dallas,Barrios,Michael,M,100000.0,100000.0
FC Dallas,Cannon,Reggie,D,53000.04,53000.04
FC Dallas,Cermeno,Carlos,M,120000.0,123000.0
FC Dallas,Chala,Anibal,D,250000.08,333000.08
FC Dallas,Colman,Cristian,F,300000.0,385000.0
FC Dallas,Craft,Coy,F-M,85000.0,102083.33
FC Dallas,Diaz,Mauro,M,784000.0,880890.0
FC Dallas,Ferreira,Jesus,F,53000.0,53000.0
FC Dallas,Figueroa,Maynor,D,320000.0,343333.33
FC Dallas,Gonzalez,Jesse,GK,85000.0,94375.0
FC Dallas,Grana,Hernan,D,200000.04,225500.04
FC Dallas,Gruezo,Carlos,M,495000.0,731500.0
FC Dallas,Guillen,Aaron,D,54075.0,54075.0
FC Dallas,Harris,Atiba,M-F,155004.0,155004.0
FC Dallas,Hayes,Jacori,M,65000.04,72500.04
FC Dallas,Hedges,Matt,D,399996.0,424996.0
FC Dallas,Hollingshead,Ryan,M-D,132500.0,132500.0
FC Dallas,Hume,Walker,D,53004.0,53004.0
FC Dallas,Lamah,Roland,M,630000.0,773500.0
FC Dallas,Morales,Javier,M,300000.0,315000.0
FC Dallas,Pomykal,Paxton,M,70000.0,75000.0
FC Dallas,Reid,Adonijah,F,70000.08,87500.08
FC Dallas,Reynolds,Bryan,F,53000.0,55000.0
FC Dallas,Seitz,Chris,GK,153000.0,153000.0
FC Dallas,Ulloa,Victor,M,150000.0,152500.0
FC Dallas,Urruti,Maximiliano,F,300000.0,300000.0
FC Dallas,Zimmerman,Walker,D,205000.0,205000.0
DC United,Acosta,Luciano,M-F,500000.0,602000.0
DC United,Birnbaum,Steven,D,474996.0,499996.0
DC United,Boswell,Bobby,D,260000.0,260000.0
DC United,Buescher,Julian,M,80000.0,94700.0
DC United,DeLeon,Nick,M,255000.0,255000.0
DC United,Durkin,Chris,D-M,70000.0,79166.67
DC United,Franklin,Sean,D,258756.0,283756.0
DC United,Hamid,Bill,GK,350000.0,395500.0
DC United,Harkes,Ian,M,90000.0,123237.5
DC United,Jeffrey,Jared,M,105000.0,115000.0
DC United,Kamara,Alhaji,F,80000.0,88250.0
DC United,Kemp,Taylor,D,120000.0,120000.0
DC United,Klenofsky,Eric,GK,53004.0,56754.0
DC United,Le Toux,Sebastien,F-M,125004.0,140004.0
DC United,Mullins,Patrick,F,114125.0,144125.0
DC United,Neagle,Lamar,M-F,200000.0,202833.33
DC United,Nyarko,Patrick,F-M,235000.0,250750.0
DC United,Odoi-Atsem,Chris,D,65000.04,72500.04
DC United,Opare,Kofi,D,105000.0,120000.0
DC United,Ortiz,Jose Guillermo,F,129996.0,137621.0
DC United,Robinson,Jalen,D,69996.0,69996.0
DC United,Rolfe,Chris,F,275000.0,290000.0
DC United,Sam,Lloyd,M-F,240000.0,250000.0
DC United,Sarvas,Marcelo,M,360000.0,425000.0
DC United,Tissot,Maxim,D,65000.0,65000.0
DC United,Vincent,Rob,M-F,65633.4,65633.4
DC United,Worra,Travis,GK,65625.0,65625.0
Houston Dynamo,Alexander,Eric,M,190000.0,203750.0
Houston Dynamo,Anibaba,Jalil,D,110004.0,110004.0
Houston Dynamo,Beasley,DaMarcus,D,316008.0,351008.0
Houston Dynamo,Brown,Calle,GK,65000.0,65000.0
Houston Dynamo,Cabezas,Juan David,M,243000.0,267000.0
Houston Dynamo,Clark,Ricardo,M,335160.0,372660.0
Houston Dynamo,Da Silva,Leonardo,D,140004.0,147670.67
Houston Dynamo,DeLaGarza,AJ,D,250000.0,252500.0
Houston Dynamo,Deric,Tyler,GK,185000.0,185000.0
Houston Dynamo,Elis,Alberth,F,423000.0,423000.0
Houston Dynamo,Escalante,Jose,M,53004.0,53004.0
Houston Dynamo,Garcia,Boniek,M,225000.0,247500.0
Houston Dynamo,Garcia,Kevin,D,65633.4,65633.4
Houston Dynamo,Holland,Joseph,M,53004.0,53004.0
Houston Dynamo,Hunter,Taylor,D,53004.0,53004.0
Houston Dynamo,Iniguez,Agustin,D,143000.0,143000.0
Houston Dynamo,Lucatero,Christian,M,53000.0,53250.0
Houston Dynamo,Machado,Adolfo,D,200004.0,216504.0
Houston Dynamo,Malki,George,D,65004.0,65004.0
Houston Dynamo,Manotas,Mauro,F,215746.08,215746.08
Houston Dynamo,Monteiro de Lima,Alex,M,170000.0,170000.0
Houston Dynamo,Quioto,Romell,F,200004.0,212504.0
Houston Dynamo,Remick,Dylan,D,66150.0,66150.0
Houston Dynamo,Rodriguez,Memo,M,53004.0,53004.0
Houston Dynamo,Sanchez,Vicente,F,65004.0,65004.0
Houston Dynamo,Torres,Erick,F,650000.0,665000.0
Houston Dynamo,Wenger,Andrew,M,210000.0,210000.0
Houston Dynamo,Willis,Joe,GK,106312.5,106312.5
Sporting Kansas City,Abdul-Salaam,Saad,D,96800.0,110550.0
Sporting Kansas City,Besler,Matt,D,725000.0,758250.0
Sporting Kansas City,Blessing,Latif,F,65004.0,74379.0
Sporting Kansas City,Dwyer,Dom,F,550000.0,668750.0
Sporting Kansas City,Dykstra,Andrew,GK,80004.0,87654.51
Sporting Kansas City,Ellis,Kevin,D,140004.0,148337.33
Sporting Kansas City,Espinoza,Roger,M,850000.0,850000.0
Sporting Kansas City,Feilhaber,Benny,M,600000.0,600000.0
Sporting Kansas City,Fernandes,Gerso,M-F,550008.0,591258.0
Sporting Kansas City,Iwasa,Cameron,F,53004.0,53004.0
Sporting Kansas City,Juliao,Igor,D,100008.0,115008.0
Sporting Kansas City,Medranda,Jimmy,D,130008.0,130008.0
Sporting Kansas City,Melia,Tim,GK,165000.0,167500.0
Sporting Kansas City,Mustivar,Soni,M,200000.0,200000.0
Sporting Kansas City,Opara,Ike,D,150000.0,150000.0
Sporting Kansas City,Palmer-Brown,Erik,D,75000.0,75500.0
Sporting Kansas City,Pasher,Tyler,D-M,53000.0,53000.0
Sporting Kansas City,Porter,Cameron,F,65000.0,117500.0
Sporting Kansas City,Rubio Kostner,Diego,F,202000.0,218875.0
Sporting Kansas City,Saad,Soony,F,65004.0,65004.0
Sporting Kansas City,Salloi,Daniel,F,53000.0,53000.0
Sporting Kansas City,Sanchez,Ilie,M,300000.0,305000.0
Sporting Kansas City,Sinovic,Seth,D,125000.0,132666.67
Sporting Kansas City,Storm,Colton,D,53004.0,53004.0
Sporting Kansas City,Zendejas,Adrian,GK,53000.0,53000.0
Sporting Kansas City,Zusi,Graham,M,725000.0,757102.27
LA Galaxy,Alessandrini,Romain,M,1669400.64,1999400.64
LA Galaxy,Arellano,Hugo,D,65000.0,72375.0
LA Galaxy,Boateng,Emmanuel,F,115000.0,115000.0
LA Galaxy,Cole,Ashley,D,350000.0,377625.0
LA Galaxy,Diallo,Bradley,D,65004.0,65004.0
LA Galaxy,Diop,Clement,GK,65625.0,65625.0
LA Galaxy,Dos Santos,Giovani,F,3750000.0,5500000.0
LA Galaxy,Garcia,Rafael,M,82500.0,82500.0
LA Galaxy,Husidic,Baggio,M,175000.0,175000.0
LA Galaxy,Jamieson,Bradford,F,66150.0,66150.0
LA Galaxy,Jones,Jermaine,M,600000.0,722500.2
LA Galaxy,Kempin,Jonathan,GK,65004.0,65004.0
LA Galaxy,Lassiter,Ariel,F,54075.0,54075.0
LA Galaxy,Lletget,Sebastian,M,230000.0,242666.67
LA Galaxy,McBean,Jack,F,65625.0,65625.0
LA Galaxy,McInerney,Jack,F,325000.0,325000.0
LA Galaxy,Mendiola,Raul,F,65625.0,65625.0
LA Galaxy,Pedro,Joao,M,120000.0,141000.0
LA Galaxy,Rogers,Robbie,M,225000.0,233500.0
LA Galaxy,Romney,David,D,66150.0,66150.0
LA Galaxy,Rowe,Brian,GK,120000.0,120000.0
LA Galaxy,Smith,Nathan,D,53004.0,53004.0
LA Galaxy,Steres,Daniel,D,105000.0,112062.6
LA Galaxy,Van Damme,Jelle,D,600000.0,662500.0
LA Galaxy,Villarreal,Jaime,M,53004.0,53004.0
LA Galaxy,Villarreal,Jose,F,105000.0,105000.0
LA Galaxy,Zardes,Gyasi,F,577500.0,577500.0
LAFC,Alvarez,Carlos,M,65004.0,65004.0
LAFC,Etim,Monday Bassey,M,53004.0,53004.0
Minnesota United,Alvbage,John,GK,229998.0,247748.0
Minnesota United,Anor,Bernardo,M,105000.0,105000.0
Minnesota United,Burch,Marc,D,135000.0,135000.0
Minnesota United,Calvo,Francisco,D,300000.0,330843.63
Minnesota United,Cronin,Sam,M,300000.0,306250.0
Minnesota United,Danladi,Abu,F,125000.04,176000.04
Minnesota United,Davis,Justin,D,80000.0,89750.0
Minnesota United,De Villardi,Thomas,D,53004.0,53004.0
Minnesota United,Demidov,Vadim,D,550008.0,555008.0
Minnesota United,Greenspan,Joseph,D,65000.0,66469.08
Minnesota United,Heavner,Billy,GK,53004.0,53004.0
Minnesota United,Ibarra,Miguel,M,290004.0,322326.0
Minnesota United,Ibson,,M,200004.0,210337.4
Minnesota United,Jome,Ismaila,M,65004.0,67837.33
Minnesota United,Kadrii,Bashkim,M,264000.0,288100.0
Minnesota United,Kallman,Brent,D,65004.0,68295.67
Minnesota United,Martin,Collin,M,84996.0,84996.0
Minnesota United,McLain,Patrick,GK,80000.0,80000.0
Minnesota United,Molino,Kevin,M,350004.0,402504.0
Minnesota United,Ramirez,Christian,M,350004.0,392504.4
Minnesota United,Schuller,Rasmus,M,200004.0,225004.0
Minnesota United,Shuttleworth,Bobby,GK,155000.0,171875.0
Minnesota United,Taylor,Jermaine,D,125004.0,135004.0
Minnesota United,Thiesson,Jerome,D,171000.0,210166.67
Minnesota United,Venegas,Johan,M,215000.0,227500.0
Minnesota United,Venegas,Kevin,D,85000.0,88333.33
Minnesota United,Warner,Collen,M,230004.0,230004.0
Montreal Impact,Arregui,Adrian,M,240000.0,290976.67
Montreal Impact,Beland Goyette,Louis,M,53000.0,54250.0
Montreal Impact,Bernardello,Hernan,M,288000.0,288000.0
Montreal Impact,Bernier,Patrice,M,165000.0,165000.0
Montreal Impact,Bitolo,Ambroise,D,100000.0,100000.0
Montreal Impact,Bush,Evan,GK,136750.0,136750.0
Montreal Impact,Cabrera,Victor,D,260000.0,260000.0
Montreal Impact,Camara,Hassoun,D,255000.0,255000.0
Montreal Impact,Choiniere,David,M,54075.0,54075.0
Montreal Impact,Ciman,Laurent,D,630000.0,661666.67
Montreal Impact,Crepeau,Maxime,GK,75000.0,79083.33
Montreal Impact,Depuy,Nick,F,65000.04,72500.04
Montreal Impact,Donadel,Marco,M,349992.0,386658.67
Montreal Impact,Duvall,Chris,D,70875.0,70875.0
Montreal Impact,Fisher,Kyle,D,53004.0,53004.0
Montreal Impact,Jackson-Hamel,Anthony,F,66150.0,66150.0
Montreal Impact,Kronberg,Eric,GK,99999.96,104999.96
Montreal Impact,Lefevre,Wandrille,D,94999.92,104499.92
Montreal Impact,Lovitz,Daniel,M,78750.0,78750.0
Montreal Impact,Mallace,Calum,M,115000.0,131250.0
Montreal Impact,Mancosu,Matteo,F,700000.08,719541.75
Montreal Impact,Oduro,Dominic,F,330000.0,330000.0
Montreal Impact,Piatti,Ignacio,M,450000.0,450000.0
Montreal Impact,Romero,Andres,M,120000.0,120000.0
Montreal Impact,Salazar,Michael,F,54075.0,54075.0
Montreal Impact,Shome,Shamit,M,100000.08,128500.08
Montreal Impact,Tabla,Ballou Jean-Yves,M,70000.0,78999.8
New England Revolution,Agudelo,Juan,F,475000.0,502500.0
New England Revolution,Angoua,Benjamin,D,600000.0,654333.33
New England Revolution,Bunbury,Teal,F,215000.0,260000.0
New England Revolution,Caldwell,Scott,M,115000.0,125000.0
New England Revolution,Cropper,Cody,F,65625.0,65625.0
New England Revolution,Fagundez,Diego,M,160000.0,180000.0
New England Revolution,Farrell,Andrew,D,182600.0,263600.0
New England Revolution,Herivaux,Zachary,M,65625.0,65625.0
New England Revolution,Hollinger-Janzen,Femi,F,54075.0,54075.0
New England Revolution,Kamara,Kei,F,800000.0,800000.0
New England Revolution,Knighton,Brad,GK,100910.25,100910.25
New England Revolution,Kobayashi,Daigo,M,69996.0,76996.0
New England Revolution,Kouassi,Xavier,M,840000.0,890541.75
New England Revolution,Mlinar Delamea,Antonio,D,400008.0,400008.0
New England Revolution,Nguyen,Lee,M,500000.0,500000.0
New England Revolution,Rowe,Kelyn,M,165000.0,230000.0
New England Revolution,Smith,Donnie,M,66150.0,66150.0
New England Revolution,Smith,Joshua,D,53004.0,53004.0
New England Revolution,Tierney,Chris,D-M,140000.0,148333.33
New England Revolution,Turner,Matt,GK,54075.0,54075.0
New England Revolution,Watson,Je-Vaughn,D-M,150000.0,155666.67
New England Revolution,Woodberry,London,D,69300.0,69300.0
New England Revolution,Wright,Brian,F,65625.0,84375.0
New York City FC,Allen,RJ,D,100000.08,101666.75
New York City FC,Awuah,Kwame,D-M,53004.0,53004.0
New York City FC,Brilliant,Frederic,D,280000.0,319666.67
New York City FC,Callens,Alexander,D,180000.0,180000.0
New York City FC,Camargo,Miguel,M,99999.96,108249.96
New York City FC,Chanot,Maxime,D,350000.0,383000.0
New York City FC,Diskerud,Mix,M,772669.0,772669.0
New York City FC,Gomez,Shannon,D,54075.0,54075.0
New York City FC,Harrison,Jack,M,130000.0,165500.0
New York City FC,Herrera,Yangel,M,123557.04,123557.04
New York City FC,Johansen,Eirik,GK,65625.0,65625.0
New York City FC,Johnson,Sean,GK,220008.0,220008.0
New York City FC,Lewis,Jonathan,F,80000.04,115500.04
New York City FC,Lopez,Mikey,M,75000.0,75000.0
New York City FC,Matarrita,Ronald,D,175000.0,200000.0
New York City FC,McNamara,Thomas,M,185000.04,185000.04
New York City FC,Mena,Jefferson,D,250000.0,261400.0
New York City FC,Moralez,Maximiliano,M,2000000.04,2000000.04
New York City FC,Okoli,Sean,F,52999.92,52999.92
New York City FC,Pirlo,Andrea,M,5600000.0,5915690.0
New York City FC,Rawls,Andre,GK,65633.4,65633.4
New York City FC,Ring,Alexander,M,340000.08,376666.75
New York City FC,Shelton,Khiry,F,92950.0,110450.0
New York City FC,Stertzer,John,M,65000.0,65000.0
New York City FC,Sweat,Ben,D,65004.0,65004.0
New York City FC,Villa,David,F,5610000.0,5610000.0
New York City FC,Wallace,Rodney,M,220000.08,220000.08
New York City FC,White,Ethan,D,65000.0,65000.0
New York Red Bulls,Abang,Anatole,F,65625.0,65625.0
New York Red Bulls,Adams,Tyler,M,75000.0,91041.67
New York Red Bulls,Allen,Brandon,F,65625.0,65625.0
New York Red Bulls,Baah,Gideon,D,230000.0,315500.0
New York Red Bulls,Basuljevic,Arun,M,53004.0,53004.0
New York Red Bulls,Bilyeu,Justin,D,54075.0,54075.0
New York Red Bulls,Collin,Aurelien,D,450000.0,450000.0
New York Red Bulls,Davis,Sean,M,110000.0,127500.0
New York Red Bulls,Etienne,Derrick,M,53000.0,58000.0
New York Red Bulls,Grella,Mike,F,186000.0,188250.0
New York Red Bulls,Gulbrandsen,Fredrik,F,360000.0,360000.0
New York Red Bulls,Kljestan,Sacha,M,650000.0,787500.0
New York Red Bulls,Lade,Connor,D,85000.0,92812.5
New York Red Bulls,Lawrence,Kemar,D,100000.0,205600.0
New York Red Bulls,Lewis,Zeiko,M,75000.0,93750.0
New York Red Bulls,Long,Aaron,D,65000.0,65000.0
New York Red Bulls,Martins,Felipe,M,275000.0,305000.0
New York Red Bulls,Meara,Ryan,GK,100008.0,105008.0
New York Red Bulls,Metzger,Dan,M,53004.0,53004.0
New York Red Bulls,Murillo,Michael,D,65004.0,73754.0
New York Red Bulls,Muyl,Alex,F,65625.0,69625.0
New York Red Bulls,N'dam,Hassan,D,53004.0,53004.0
New York Red Bulls,Perrinelle,Damien,D,175008.0,175008.0
New York Red Bulls,Robles,Luis,GK,290000.0,292500.0
New York Red Bulls,Royer,Daniel,M,450000.0,450000.0
New York Red Bulls,Veron,Gonzalo,M-F,500000.0,500000.0
New York Red Bulls,Wright-Phillips,Bradley,F,1500000.0,1635000.0
New York Red Bulls,Zizzo,Sal,M,110000.0,110000.0
Orlando City SC,Aja,Jose,D,216000.0,216000.0
Orlando City SC,Alston,Kevin,D,135000.0,135000.0
Orlando City SC,Barnes,Giles,F-M,725000.0,781250.0
Orlando City SC,Barry,Hadji,F,68750.0,73312.5
Orlando City SC,Bendik,Joe,GK,165000.0,174083.4
Orlando City SC,Carrasco,Servando,M,114996.0,114996.0
Orlando City SC,Da Silva,Pierre,M,53004.0,53004.0
Orlando City SC,Donovan,Conor,D,100000.0,128000.0
Orlando City SC,Edwards,Earl,GK,65000.0,65000.0
Orlando City SC,Garcia,Devron,M-F,53004.0,53004.0
Orlando City SC,Gil,Luis,M,144000.0,144000.0
Orlando City SC,Giro,Victor,D-M,80004.0,85316.5
Orlando City SC,Higuita,Cristian,M,150000.0,150000.0
Orlando City SC,Hines,Sebastian,D,129996.0,129996.0
Orlando City SC,Johnson,Will,M,414000.0,450000.0
Orlando City SC,Kaka,,M,6660000.0,7167500.0
Orlando City SC,Larin,Cyle,F,150000.0,192000.0
Orlando City SC,Laryea,Richmond,M,130000.0,159000.0
Orlando City SC,Nocerino,Antonio,M,800000.0,850000.0
Orlando City SC,Perez,Matias,F,260004.0,260004.0
Orlando City SC,Ramos,Rafael,D,100800.0,100800.0
Orlando City SC,Redding,Tommy,D,110000.0,117500.0
Orlando City SC,Rivas,Carlos,M,375000.0,375000.0
Orlando City SC,Rocha,Tony,M,65620.8,65620.8
Orlando City SC,Sane,Moussa,F,53004.0,53004.0
Orlando City SC,Saunders,Josh,GK,150000.0,150000.0
Orlando City SC,Spector,Jonathan,D,549996.0,611933.5
Orlando City SC,Stajduhar,Mason,GK,53000.0,53000.0
Orlando City SC,Sutter,Scott,D,240000.0,240000.0
Orlando City SC,Toia,Donny,D,70875.0,70875.0
Philadelphia Union,Alberg,Roland,M,345000.0,394250.0
Philadelphia Union,Ayuk,Eric,M,65625.0,65625.0
Philadelphia Union,Bedoya,Alejandro,M,1131000.0,1197250.0
Philadelphia Union,Blake,Andre,GK,148500.0,186500.0
Philadelphia Union,Carroll,Brian,M,132000.0,140000.0
Philadelphia Union,Creavalle,Warren,M,125000.0,138000.0
Philadelphia Union,Davies,Charlie,F,108960.0,114684.94
Philadelphia Union,Edu,Maurice,M,750000.0,818750.0
Philadelphia Union,Elliott,Jack,D,53004.0,53004.0
Philadelphia Union,Epps,Marcus,M,53004.0,53004.0
Philadelphia Union,Fabinho,Fabinho,D,159759.0,167759.0
Philadelphia Union,Gaddis,Raymon,D,165000.0,167500.0
Philadelphia Union,Herbers,Fabian,M-F,110000.0,135500.0
Philadelphia Union,Ilsinho,,M,470000.0,518333.33
Philadelphia Union,Jones,Aaron,D,53004.0,53004.0
Philadelphia Union,Jones,Derrick,M,65000.0,70900.0
Philadelphia Union,Marquez,Richard,D,133000.0,139430.0
Philadelphia Union,McCarthy,John,GK,86500.0,95750.0
Philadelphia Union,McGuire,Jake,GK,53004.0,53004.0
Philadelphia Union,Medunjanin,Haris,M,460008.0,505008.0
Philadelphia Union,Najem,Adam,M,65000.04,65000.04
Philadelphia Union,Onyewu,Oguchi,D,65004.0,65004.0
Philadelphia Union,Picault,Fabrice,F,114999.96,128666.63
Philadelphia Union,Pontius,Chris,M-F,400000.0,431000.0
Philadelphia Union,Rosenberry,Keegan,D,104500.0,110312.5
Philadelphia Union,Sapong,CJ,F,300000.0,300000.0
Philadelphia Union,Simpson,Jay,F,465000.0,508333.33
Philadelphia Union,Tribbett,Ken,D,65000.0,65000.0
Philadelphia Union,Trusty,Auston,D,75000.0,104100.0
Philadelphia Union,Wijnaldum,Giliano,D,65004.0,78337.33
Philadelphia Union,Yaro,Joshua,D,130000.0,194000.0
Portland Timbers,Adi,Fanendo,F,1190004.0,1736254.0
Portland Timbers,Andriuskevicius,Vytautas,D,222500.0,244375.0
Portland Timbers,Arboleda,Victor,M-F,65000.04,65000.04
Portland Timbers,Arokoyo,Gbenga,D,135000.0,155600.0
Portland Timbers,Asprilla,Dairon,M-F,138000.0,138000.0
Portland Timbers,Attinella,Jeff,GK,100000.0,105083.33
Portland Timbers,Barmby,Jack,M-F,65004.0,65004.0
Portland Timbers,Blanco,Sebastian,M,1000008.0,1075008.0
Portland Timbers,Chara,Diego,M,500000.0,522000.0
Portland Timbers,Clarke,Rennico,D,53004.0,58004.0
Portland Timbers,Ebobisse,Jeremy,F,130000.0,173000.0
Portland Timbers,Farfan,Marco,D,53000.0,53000.0
Portland Timbers,Gleeson,Jake,GK,110000.0,115166.67
Portland Timbers,Guzman,David,M,185004.0,188337.33
Portland Timbers,Mattocks,Darren,F,300000.0,316666.67
Portland Timbers,McIntosh,Kendall,GK,53000.0,53000.0
Portland Timbers,Melano,Lucas,F,790000.0,1010000.0
