club,last_name,first_name,position,base_salary,guaranteed_compensation
DC United,Vincent,Rob,M-F,62508.0,62508.0
DC United,Worra,Travis,GK,53472.0,53472.0
Houston Dynamo,Anibaba,Jalil,M,62500.0,62500.0
Houston Dynamo,Barnes,Giles,F-M,700000.0,756250.0
Houston Dynamo,Beasley,DaMarcus,D,750000.0,813333.33
Houston Dynamo,Bourgeois,Bradley,D,51500.0,51500.0
Houston Dynamo,Brown,Calle,GK,51500.0,51500.0
Houston Dynamo,Bruin,Will,F,310000.0,311666.67
Houston Dynamo,Clark,Ricardo,M,319200.0,356700.0
Houston Dynamo,Deric,Tyler,GK,170000.0,170000.0
Houston Dynamo,Garcia,Boniek,M,225000.0,247500.0
Houston Dynamo,Horst,David,D,88593.75,91343.75
Houston Dynamo,Ibeagha,Sebastien,D,62500.0,62500.0
Houston Dynamo,Iniguez,Agustin,D,132000.0,132000.0
Houston Dynamo,Lovejoy,Rob,M,52500.0,52500.0
Houston Dynamo,Lucatero,Christian,M,51500.0,51750.0
Houston Dynamo,Maidana,Cristian,M,223850.0,237600.0
Houston Dynamo,Manotas,Mauro,F,85000.0,85000.0
Houston Dynamo,Mansally,Kenny,D,77500.0,84000.0
Houston Dynamo,Miranda,Leonel,M,62500.0,62500.0
Houston Dynamo,Monteiro de Lima,Alex,M,152000.0,152000.0
Houston Dynamo,Rocha,David Mateos,M,100000.0,100000.0
Houston Dynamo,Rodriguez,Raul,D,350000.0,379333.33
Houston Dynamo,Steinberger,Zach,M,63000.0,79250.0
Houston Dynamo,Torres,Erick,F,575000.0,650000.0
Houston Dynamo,Warner,Collen,M,149934.0,177434.0
Houston Dynamo,Wenger,Andrew,M-F,190000.0,190000.0
Houston Dynamo,Williams,Sheanon,D,162500.0,171500.0
Houston Dynamo,Willis,Joe,GK,94500.0,94500.0
Sporting Kansas City,Abdul-Salaam,Saad,D,63000.0,76750.0
Sporting Kansas City,Anor,Bernardo,M,132624.0,132624.0
Sporting Kansas City,Besler,Matt,D,700000.0,733250.0
Sporting Kansas City,Coelho,Nuno,D,275000.0,375000.0
Sporting Kansas City,Davis,Brad,M,355000.0,355000.0
Sporting Kansas City,Dia,Amadou,D,51500.0,51500.0
Sporting Kansas City,Dwyer,Dom,F,500000.0,618750.0
Sporting Kansas City,Ellis,Kevin,D,72000.0,75150.0
Sporting Kansas City,Espinoza,Roger,M,800000.0,800000.0
Sporting Kansas City,Feilhaber,Benny,M,400000.0,412187.5
Sporting Kansas City,Hallisey,Connor,M,63000.0,76750.0
Sporting Kansas City,Kann,Alec,GK,63000.0,63000.0
Sporting Kansas City,Kempin,Jonathan,GK,82750.0,82750.0
Sporting Kansas City,Mapp,Justin,M,224070.0,239070.0
Sporting Kansas City,Medranda,Jimmy,M,63000.0,63000.0
Sporting Kansas City,Melia,Tim,GK,150000.0,152500.0
Sporting Kansas City,Mustivar,Soni,M,200000.0,200000.0
Sporting Kansas City,Myers,Chance,D,200000.0,225000.0
Sporting Kansas City,Nagamura,Paulo,M,225000.0,225000.0
Sporting Kansas City,Olum,Lawrence,M,105000.0,115000.0
Sporting Kansas City,Opara,Ike,D,125000.0,131250.0
Sporting Kansas City,Palmer-Brown,Erik,D,65000.0,65500.0
Sporting Kansas City,Peterson,Jacob,F-M,137750.0,144625.0
Sporting Kansas City,Quintilla,Jordi,M,100000.0,109525.0
Sporting Kansas City,Rubio Kostner,Diego,F,300000.0,333000.0
Sporting Kansas City,Salloi,Daniel,F,51500.0,51500.0
Sporting Kansas City,Sinovic,Seth,D,105000.0,112666.67
Sporting Kansas City,Zusi,Graham,F-M,700000.0,732102.27
LA Galaxy,Boateng,Emmanuel,F,100000.0,100000.0
LA Galaxy,Cole,Ashley,D,300000.0,327625.0
LA Galaxy,de Jong,Nigel,M,500000.0,500000.0
LA Galaxy,DeLaGarza,AJ,D,225000.0,227500.0
LA Galaxy,Diop,Clement,GK,62500.0,62500.0
LA Galaxy,Dos Santos,Giovani,F,2500000.0,4250000.0
LA Galaxy,Garcia,Rafael,M,75000.0,75000.0
LA Galaxy,Gerrard,Steven,M,6000000.0,6132500.0
LA Galaxy,Gordon,Alan,F,170000.0,170000.0
LA Galaxy,Husidic,Baggio,M,150000.0,150000.0
LA Galaxy,Jamieson,Bradford,F,63000.0,63000.0
LA Galaxy,Keane,Robbie,F,3500000.0,3500000.0
LA Galaxy,Kennedy,Dan,GK,180000.0,195400.0
LA Galaxy,Larentowicz,Jeff,M,175000.0,175000.0
LA Galaxy,Lassiter,Ariel,F,51500.0,51500.0
LA Galaxy,Lletget,Sebastian,M,110000.0,115500.0
LA Galaxy,Magee,Mike,F-M,250000.0,250000.0
LA Galaxy,Mendiola,Raul,F,62500.0,62500.0
LA Galaxy,Ribeiro Da Silva,Leonardo,D,160000.0,165000.0
LA Galaxy,Rogers,Robbie,D-M,220000.0,228500.0
LA Galaxy,Romney,David,D,63000.0,63000.0
LA Galaxy,Rowe,Brian,GK,80000.0,80000.0
LA Galaxy,Sorto,Oscar,D,63000.0,64875.0
LA Galaxy,Steres,Daniel,D,62500.0,65086.04
LA Galaxy,Van Damme,Jelle,D,425000.0,468750.0
LA Galaxy,Villarreal,Jose,M-F,90000.0,90000.0
LA Galaxy,Zardes,Gyasi,F,472500.0,472500.0
Montreal Impact,Alexander,Eric,M,165000.0,178750.0
Montreal Impact,Bekker,Kyle,M,67941.5,94191.5
Montreal Impact,Bernier,Patrice,M,95000.0,140000.0
Montreal Impact,Bush,Evan,GK,117500.0,117500.0
Montreal Impact,Cabrera,Victor,D,250000.0,250000.0
Montreal Impact,Camara,Hassoun,D/M,180000.0,180000.0
Montreal Impact,Ciman,Laurent,D,630000.0,661666.67
Montreal Impact,Crepeau,Maxime,GK,52500.0,52500.0
Montreal Impact,Donadel,Marco,M,350000.0,386666.67
Montreal Impact,Drogba,Didier,F,1666667.0,2166667.0
Montreal Impact,Fisher,Kyle,D,65000.0,73375.0
Montreal Impact,Gagnon-Lapare,Jeremy,M,51500.0,51500.0
Montreal Impact,Jackson-Hamel,Anthony,F,63000.0,63000.0
Montreal Impact,Kronberg,Eric,GK,145200.0,145200.0
Montreal Impact,Lefevre,Wandrille,D,63000.0,63000.0
Montreal Impact,Mallace,Calum,M,100000.0,116250.0
Montreal Impact,Oduro,Dominic,F,235000.0,235000.0
Montreal Impact,Ontivero,Lucas,M-F,380000.0,440000.0
Montreal Impact,Oyongo,Ambroise,D,100000.0,100000.0
Montreal Impact,Piatti,Ignacio,M,425000.0,425000.0
Montreal Impact,Porter,Cameron,F,62500.0,69750.0
Montreal Impact,Romero,Andres,M-F,110000.0,110000.0
Montreal Impact,Salazar,Michael,F,51492.0,51492.0
Montreal Impact,Shipp,Harrison,M,104500.0,129500.0
Montreal Impact,Tissot,Maxim,M,63000.0,63000.0
Montreal Impact,Toia,Donny,D,67500.0,67500.0
Montreal Impact,Venegas,Johan,M,200000.0,212500.0
Montreal Impact,Williams,Romario,F,75000.0,97000.0
New England Revolution,Agudelo,Juan,F,425000.0,452500.0
New England Revolution,Barnes,Darrius,D,110000.0,116666.67
New England Revolution,Bunbury,Teal,F,205000.0,250000.0
New England Revolution,Caldwell,Scott,M,100000.0,110000.0
New England Revolution,Cande,Mamadu,D,75000.0,82287.5
New England Revolution,Davies,Charlie,F,108937.5,113315.63
New England Revolution,Fagundez,Diego,F,145000.0,165000.0
New England Revolution,Farrell,Andrew,D,148500.0,229500.0
New England Revolution,Gamble,Michael,F,51500.04,51500.04
New England Revolution,Goncalves,Jose,D,450000.0,479375.0
New England Revolution,Herivaux,Zachary,M,62500.0,62500.0
New England Revolution,Hollinger,Femi,F,51500.04,51500.04
New England Revolution,Kamara,Kei,F,1000000.0,1000000.0
New England Revolution,Knighton,Brad,GK,86105.25,86105.25
New England Revolution,Kobayashi,Daigo,M,120000.0,132000.0
New England Revolution,Koffie,Gershon,M,250000.0,261000.0
New England Revolution,Kouassi,Xavier,M,840000.0,890541.75
New England Revolution,McCrary,Jordan,D,62500.0,62500.0
New England Revolution,Neumann,Steve,M-F,62500.0,62500.0
New England Revolution,Nguyen,Lee,M,500000.0,500000.0
New England Revolution,Rowe,Kelyn,M,160000.0,241000.0
New England Revolution,Shuttleworth,Robert,GK,137500.0,154375.0
New England Revolution,Smith,Donnie,M,63000.0,63000.0
New England Revolution,Tierney,Chris,D-M,125000.0,133333.33
New England Revolution,Turner,Matt,GK,51500.04,51500.04
New England Revolution,Watson,Je-Vaughn,D,110004.0,115837.33
New England Revolution,Woodberry,London,D,63000.0,63000.0
New York City FC,Allen,RJ,D,63000.0,63000.0
New York City FC,Ballouchy,Mehdi,M,71662.5,86662.5
New York City FC,Brandt,Connor,M-D,53472.0,53472.0
New York City FC,Bravo,Federico,D-M,110000.0,110000.0
New York City FC,Brillant,Frederic,D,260000.0,299666.67
New York City FC,Diskerud,Mix,M,761250.0,761250.0
New York City FC,Gomez,Shannon,D,51500.04,51500.04
New York City FC,Harrison,Jack,M,125000.0,160500.0
New York City FC,Hernandez,Jason,D,200000.0,210000.0
New York City FC,Iraola,Andoni,D,200004.0,200004.0
New York City FC,Johansen,Eirik,GK,62500.0,62500.0
New York City FC,Lampard,Frank,M,6000000.0,6000000.0
New York City FC,Lopez,Mikey,M,51500.0,51500.0
New York City FC,Martinez,Diego,D,135000.0,135000.0
New York City FC,Matarrita,Ronald,D,150000.0,175000.0
New York City FC,McNamara,Thomas,M,73500.0,85000.0
New York City FC,Mena,Jefferson,D,220000.0,231400.0
New York City FC,Mendoza,Stiven,F,207276.0,207276.0
New York City FC,Mullins,Patrick,F,96250.0,126250.0
New York City FC,Pirlo,Andrea,M,5600000.0,5915690.0
New York City FC,Poku,Kwadwo,M,67500.0,70722.42
New York City FC,Rawls,Andre,GK,62508.0,62508.0
New York City FC,Saunders,Josh,GK,150000.0,150000.0
New York City FC,Shelton,Khiry,F,77000.0,94500.0
New York City FC,Taylor,Tony,F,82500.0,91875.0
New York City FC,Villa,David,F,5610000.0,5610000.0
New York City FC,White,Ethan,D,62500.0,62500.0
New York Red Bulls,Abang,Anatole,F,62500.0,62500.0
New York Red Bulls,Adams,Tyler,M,65000.0,81041.67
New York Red Bulls,Allen,Brandon,F,62500.0,62500.0
New York Red Bulls,Baah,Gideon,D,230000.0,278000.0
New York Red Bulls,Bilyeu,Justin,D,51500.0,51500.0
New York Red Bulls,Collin,Aurelien,D,500000.0,525000.0
New York Red Bulls,Davis,Sean,M,90000.0,107500.0
New York Red Bulls,Duvall,Chris,D,63000.0,63000.0
New York Red Bulls,Etienne,Derrick,M,51500.0,56500.0
New York Red Bulls,Grella,Mike,F,155000.0,155000.0
New York Red Bulls,Kljestan,Sacha,M,550000.0,687500.0
New York Red Bulls,Lade,Connor,D,62500.0,65312.5
New York Red Bulls,Lawrence,Kemar,D,100000.0,196000.0
New York Red Bulls,Martins,Felipe,M,250000.0,280000.0
New York Red Bulls,McCarty,Dax,M,400000.0,500000.0
New York Red Bulls,Meara,Ryan,GK,75246.15,76496.15
New York Red Bulls,Muyl,Alex,F,62500.0,66500.0
New York Red Bulls,Ouimette,Karl,D,63000.0,63000.0
New York Red Bulls,Perrinelle,Damien,D,140000.0,140000.0
New York Red Bulls,Reynish,Kyle,GK,62500.0,62500.0
New York Red Bulls,Robles,Luis,GK,265000.0,267500.0
New York Red Bulls,Sam,Lloyd,M,230000.0,240000.0
New York Red Bulls,Veron,Gonzalo,M-F,500000.0,500000.0
New York Red Bulls,Wright-Phillips,Shaun,M,100000.0,107500.0
New York Red Bulls,Wright-Phillips,Bradley,F,650000.0,710000.0
New York Red Bulls,Zizzo,Sal,D-M,105000.0,105000.0
New York Red Bulls,Zubar,Ronald,D,240000.0,320000.0
Orlando City SC,Alston,Kevin,D,130000.0,130000.0
Orlando City SC,Baptista,Julio,M-F,90000.0,90000.0
Orlando City SC,Barry,Hadji,M/F,62500.0,62500.0
Orlando City SC,Bendik,Joe,GK,140000.0,147666.67
Orlando City SC,Boden,Luke,D,82500.0,82500.0
Orlando City SC,Carrasco,Servando,M,95000.0,99625.0
Orlando City SC,Ceren,Darwin,M,150000.0,174375.0
Orlando City SC,Donovan,Conor,D,90000.0,118000.0
Orlando City SC,Edwards,Earl,GK,52500.0,52500.0
Orlando City SC,Garcia,Devron,M-D,62500.0,70937.5
Orlando City SC,Heath,Harrison,M,63000.0,63000.0
Orlando City SC,Higuita,Cristian,M,80000.0,80000.0
Orlando City SC,Hines,Sebastian,D,150000.0,151250.0
Orlando City SC,Kaka,,M,6660000.0,7167500.0
Orlando City SC,Larin,Cyle,F,135000.0,177000.0
Orlando City SC,Laryea,Richmond,M,125000.0,154000.0
Orlando City SC,Mateos,David,D,420000.0,453333.33
Orlando City SC,Molino,Kevin,M,110000.0,121400.0
Orlando City SC,Nocerino,Antonio,M,600000.0,650000.0
Orlando City SC,Ramos,Rafael,D,96000.0,96000.0
Orlando City SC,Redding,Tommy,D,95000.0,102500.0
Orlando City SC,Ribeiro,Pedro,M-F,63000.0,63000.0
Orlando City SC,Rivas,Carlos,M,80000.0,80000.0
Orlando City SC,Rochez,Bryan,F,180000.0,259500.0
Orlando City SC,Shea,Brek,M-D,550000.0,595000.0
Orlando City SC,Stajduhar,Mason,GK,51500.0,51500.0
Orlando City SC,Turner,Tyler,D,63000.0,63000.0
Orlando City SC,Winter,Adrian,M,180000.0,198333.33
Philadelphia Union,Alberg,Roland,M,328000.0,377250.0
Philadelphia Union,Alves Macedo,Fabinho,D,142000.0,142000.0
Philadelphia Union,Ayuk,Eric,M,62500.0,62500.0
Philadelphia Union,Barnetta,Tranquillo,M,650000.0,687500.0
Philadelphia Union,Blake,Andre,GK,100000.0,138000.0
Philadelphia Union,Carroll,Brian,M,120000.0,120000.0
Philadelphia Union,Conceicao,Anderson,D,150000.0,165833.33
Philadelphia Union,Creavalle,Warren,M,118000.0,125666.67
Philadelphia Union,Edu,Maurice,M,725000.0,793750.0
Philadelphia Union,Fernandes,Leo,M,63000.0,63000.0
Philadelphia Union,Gaddis,Raymon,D,150000.0,152500.0
Philadelphia Union,Herbers,Fabian,M-F,100000.0,125500.0
Philadelphia Union,Ilsinho,,M,430000.0,478333.33
Philadelphia Union,Jones,Matt,GK,75000.0,80625.0
Philadelphia Union,Lahoud,Michael,M,110000.0,115637.5
Philadelphia Union,Le Toux,Sebastien,F-M,300000.0,310228.13
Philadelphia Union,Marquez,Richard,D,63000.0,63000.0
Philadelphia Union,McCarthy,John,GK,79000.0,85250.0
Philadelphia Union,Missimo,Cole,M,51500.0,51500.0
Philadelphia Union,Nogueira,Vincent,M,400000.0,400000.0
Philadelphia Union,Pontius,Chris,M-F,380000.0,411000.0
Philadelphia Union,Restrepo,Walter,M,125000.0,139500.0
Philadelphia Union,Rosenberry,Keegan,D,62500.0,63750.0
Philadelphia Union,Sapong,CJ,F,225000.0,225000.0
Philadelphia Union,Tribbett,Ken,D,51500.0,51500.0
Philadelphia Union,Washington,Taylor,D,51500.0,51500.0
Philadelphia Union,Yaro,Joshua,D,130000.0,194000.0
POOL,Mitchell,Trey,GK,62500.0,62500.0
Portland Timbers,Adi,Fanendo,F,640000.0,712500.0
Portland Timbers,Asprilla,Dairon,M-F,76000.0,76000.0
Portland Timbers,Barmby,Jack,M-D,72000.0,73800.0
Portland Timbers,Besler,Nick,M,62500.0,62500.0
Portland Timbers,Borchers,Nat,D,245000.0,255000.0
Portland Timbers,Brett,Neco,M,51504.0,51504.0
Portland Timbers,Chara,Diego,M,150000.0,172000.0
Portland Timbers,Gleeson,Jake,GK,91556.0,96722.67
Portland Timbers,Grabavoy,Ned,M,150000.0,150000.0
Portland Timbers,Hamilton,Wade,GK,51504.0,51504.0
Portland Timbers,Jewsbury,Jack,D-M,140000.0,147000.0
Portland Timbers,Klute,Chris,D,86625.0,91924.63
Portland Timbers,Kwarasey,Adam,GK,335000.0,335000.0
Portland Timbers,Manning,Anthony,D,52500.0,52500.0
Portland Timbers,Mattocks,Darren,F,215000.0,231666.67
Portland Timbers,McInerney,Jack,F,270000.0,270000.0
Portland Timbers,Melano,Lucas,F,760000.0,760000.0
Portland Timbers,Nagbe,Darlington,M/F,500000.0,500000.0
Portland Timbers,Okugo,Amobi,D-M,300000.0,325000.0
Portland Timbers,Peay,Taylor,D,53472.0,53472.0
Portland Timbers,Polk,Ben,F,62500.0,68750.0
Portland Timbers,Powell,Alvas,D,95000.0,103700.0
Portland Timbers,Ridgewell,Liam,D,1100000.0,1250000.0
Portland Timbers,Taylor,Jermaine,D,150000.0,150000.0
Portland Timbers,Thoma,Andy,D-M,62500.0,64000.0
Portland Timbers,Valentin,Zarek,D,90000.0,90000.0
Portland Timbers,Valeri,Diego,M,600000.0,550000.0
Portland Timbers,Zemanski,Ben,M,85000.0,89000.0
Real Salt Lake,Acosta,Danilo,D/M,62500.0,62500.0
Real Salt Lake,Allen,Jordan,M,100000.0,110000.0
Real Salt Lake,Attinella,Jeff,GK,90000.0,95083.33
Real Salt Lake,Beckerman,Kyle,M,675000.0,750000.0
Real Salt Lake,Beltran,Anthony,D,210000.0,220950.0
Real Salt Lake,Fernandez,Eduardo,GK,63000.0,63000.0
Real Salt Lake,Garcia,Olmes,F,160000.0,160000.0
Real Salt Lake,Glad,Justen,D,100000.0,111000.0
Real Salt Lake,Holness,Omar,F,100000.0,123500.0
Real Salt Lake,Kavita,Phanuel,D,51500.0,51500.0
Real Salt Lake,Martinez,Juan Manuel,F,1060000.0,1458666.67
Real Salt Lake,Maund,Aaron,D,85000.0,88449.5
Real Salt Lake,Morales,Javier,M,590000.0,590000.0
Real Salt Lake,Movsisyan,Yura,F,200000.0,200000.0
Real Salt Lake,Mulholland,Luke,M,93500.0,94750.0
Real Salt Lake,Okwuonu,Boyd,D,66000.0,86000.0
Real Salt Lake,Olave,Jamison,D,215000.0,215000.0
Real Salt Lake,Phillips,Demar,D,127500.0,135333.33
Real Salt Lake,Plata,Joao,F,175000.0,175000.0
Real Salt Lake,Rimando,Nick,GK,400000.0,420000.0
Real Salt Lake,Sandoval,Devon,F,67500.0,67500.0
Real Salt Lake,Saucedo,Sebastian,M,62500.0,73000.0
Real Salt Lake,Stertzer,John,M,66000.0,75166.67
Real Salt Lake,Sunday,Stephen,M,220000.0,233000.0
Real Salt Lake,Welshman,Emery,F,62500.0,62500.0
Real Salt Lake,Wingert,Chris,D,235000.0,235000.0
Seattle Sounders FC,Alfaro,Tony,D,51500.0,51500.0
Seattle Sounders FC,Alonso,Osvaldo,M,900000.0,941667.0
Seattle Sounders FC,Anderson,Oalex,F,51504.0,51504.0
Seattle Sounders FC,Craven,Andy,F,62508.0,62508.0
Seattle Sounders FC,Dempsey,Clint,F,3913008.0,4605941.5
Seattle Sounders FC,Evans,Brad,M-D,276665.0,302666.25
Seattle Sounders FC,Farfan,Michael,M,80000.0,80000.0
Seattle Sounders FC,Fisher,Oniel,M-D,62500.0,62500.0
Seattle Sounders FC,Frei,Stefan,GK,200000.0,206250.0
Seattle Sounders FC,Friberg,Erik,M,240000.0,262500.0
Seattle Sounders FC,Gomez,Herculez,F,312000.0,333000.0
Seattle Sounders FC,Ivanschitz,Andreas,M,250000.0,271250.0
Seattle Sounders FC,Jones,Darwin,F,62500.0,68750.0
Seattle Sounders FC,Jones,Joevin,D,70000.0,76166.67
Seattle Sounders FC,Kovar,Aaron,M,63000.0,63200.0
Seattle Sounders FC,Lowe,Damion,D,66412.5,77412.5
Seattle Sounders FC,Lyon,Charlie,GK,52500.0,52500.0
Seattle Sounders FC,Mansaray,Victor,F,62500.0,66000.0
Seattle Sounders FC,Marshall,Chad,D,325000.0,341666.67
Seattle Sounders FC,Mears,Tyrone,D,175000.0,184000.0
Seattle Sounders FC,Miller,Tyler,GK,62508.0,62508.0
Seattle Sounders FC,Morris,Jordan,F,178000.0,190500.0
